698	1	27500354	27500373
699	1	27500373	27500420
700	1	27500420	27500496.5
701	1	27500496.5	27594550
702	1	27594550	27645352
703	1	27645352	27646822
704	1	27646822	27909797
705	1	27909797	27915996.5
706	1	27915996.5	28077015.5
707	1	28077015.5	28082256
708	1	28082256	28083086
709	1	28083086	28083984
710	1	28083984	28084105
711	1	28084105	28092016.5
712	1	28092016.5	28097630.5
713	1	28097630.5	28098335.5
714	1	28098335.5	28098994
715	1	28098994	28102012
716	1	28102012	28157490
717	1	28157490	28166544
718	1	28166544	28179171.5
719	1	28179171.5	28179280
720	1	28179280	28179282.5
721	1	28179282.5	28179331
722	1	28179331	28179452
723	1	28179452	28179539
724	1	28179539	28180288
725	1	28180288	28180904.5
726	1	28180904.5	28192992
727	1	28192992	28204487
728	1	28204487	28378638
729	1	28378638	28378695.5
730	1	28378695.5	28386865
731	1	28386865	28598517.5
732	1	28598517.5	28616015.5
733	1	28616015.5	28665238
734	1	28665238	28669776
735	1	28669776	28807653
736	1	28807653	28949585
737	1	28949585	28971216
738	1	28971216	28972367.5
739	1	28972367.5	28973598
740	1	28973598	28974138.5
741	1	28974138.5	29014514
742	1	29014514	29154617
743	1	29154617	29154823
744	1	29154823	29257503
745	1	29257503	29258457
746	1	29258457	29258501.5
747	1	29258501.5	29311357.5
748	1	29311357.5	29311380.5
749	1	29311380.5	29311393
750	1	29311393	29311464.5
751	1	29311464.5	29311592.5
752	1	29311592.5	29403444
753	1	29403444	29509504
754	1	29509504	29616962
755	1	29616962	29671849.5
756	1	29671849.5	29676338.5
757	1	29676338.5	29676494.5
758	1	29676494.5	29676519
759	1	29676519	29696228.5
760	1	29696228.5	29745502
761	1	29745502	29745561.5
762	1	29745561.5	30030082.5
763	1	30030082.5	30057858
764	1	30057858	30061193.5
765	1	30061193.5	30061400.5
766	1	30061400.5	30065457
767	1	30065457	30266966
768	1	30266966	30300477
769	1	30300477	30333963.5
770	1	30333963.5	30389852
771	1	30389852	30408608.5
772	1	30408608.5	30600303.5
773	1	30600303.5	30603447.5
774	1	30603447.5	30603651.5
775	1	30603651.5	30648629
776	1	30648629	30661209.5
777	1	30661209.5	30662307.5
778	1	30662307.5	30687032.5
779	1	30687032.5	30692346
